,1025,1041,1057,1091,1111,1117,1119,1127,1163,1216,1242,1261,1298,1355,1373,1375,1376,1390,1396,1627,1652,1656,1692,1729,1745,1754,1797,1800,1815,1817,1852,1853,1878,1891,y_sum
2010-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,0.0,0.0,0.0,436.0
2010-03-01,0.0,204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,0.0,29.0,0.0,80.0,0.0,200.0,0.0,0.0,1135.0,0.0,0.0,2585.0,374.0,0.0,4811.0
2010-03-02,0.0,5448.0,0.0,818.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,3813.0,0.0,118.0,772.0,672.0,0.0,0.0,48.0,1214.0,0.0,40.0,7739.0,50.0,962.0,410.0,448.0,0.0,35558.0,0.0,0.0,4448.0,3665.0,278.0,66612.0
2010-03-03,0.0,5564.0,0.0,1060.0,0.0,0.0,0.0,120.0,0.0,0.0,582.0,4212.0,0.0,425.0,866.0,1002.0,0.0,0.0,0.0,2784.0,0.0,465.0,7277.0,144.0,895.0,373.0,784.0,0.0,48066.0,0.0,0.0,4504.0,4967.0,528.0,84618.0
2010-03-04,0.0,4824.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,4256.0,0.0,144.0,494.0,1103.0,10.0,0.0,0.0,2044.0,0.0,352.0,7803.0,323.0,1132.0,771.0,978.0,0.0,38802.0,0.0,0.0,4542.0,5790.0,0.0,74022.0
2010-03-05,0.0,5297.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3636.0,0.0,128.0,528.0,666.0,111.0,0.0,29.0,1394.0,0.0,619.0,7695.0,132.0,1309.0,302.0,660.0,0.0,47131.0,300.0,0.0,4531.0,4686.0,288.0,79763.0
2010-03-06,0.0,3874.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,474.0,0.0,254.0,0.0,1388.0,0.0,0.0,0.0,1983.0,0.0,56.0,3091.0,0.0,956.0,150.0,536.0,0.0,22971.0,0.0,0.0,4689.0,2794.0,288.0,43802.0
2010-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,346.0
2010-03-08,0.0,4564.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.0,0.0,132.0,1330.0,875.0,0.0,0.0,0.0,2056.0,0.0,32.0,6392.0,152.0,934.0,878.0,352.0,0.0,33235.0,0.0,0.0,4967.0,4560.0,320.0,65882.0
2010-03-09,0.0,5083.0,0.0,216.0,0.0,0.0,0.0,148.0,0.0,0.0,224.0,3162.0,0.0,276.0,672.0,96.0,0.0,0.0,256.0,1859.0,0.0,889.0,7862.0,299.0,608.0,421.0,256.0,0.0,45419.0,256.0,0.0,4359.0,4044.0,288.0,76693.0
2010-03-10,0.0,6692.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3288.0,0.0,425.0,96.0,914.0,41.0,0.0,256.0,1379.0,0.0,256.0,6596.0,105.0,240.0,263.0,608.0,0.0,41421.0,0.0,0.0,4576.0,3792.0,192.0,71482.0
2010-03-11,60.0,4542.0,0.0,646.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,3010.0,0.0,321.0,724.0,87.0,0.0,0.0,0.0,1510.0,0.0,160.0,8072.0,260.0,372.0,427.0,0.0,0.0,37121.0,50.0,0.0,5603.0,4423.0,431.0,68219.0
2010-03-12,20.0,7490.0,0.0,222.0,0.0,0.0,0.0,80.0,0.0,0.0,298.0,3924.0,0.0,363.0,474.0,352.0,0.0,0.0,0.0,2560.0,0.0,65.0,7625.0,111.0,668.0,377.0,164.0,0.0,40713.0,0.0,0.0,4479.0,4152.0,272.0,74409.0
2010-03-13,0.0,2371.0,0.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,896.0,0.0,144.0,304.0,1318.0,0.0,0.0,32.0,870.0,0.0,414.0,3076.0,91.0,1046.0,105.0,304.0,0.0,22910.0,0.0,0.0,4938.0,3124.0,318.0,42674.0
2010-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.0,0.0,0.0,1171.0,0.0,0.0,1537.0
